episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
1.8871999979019165,-2.0,-0.1472120001912117,890.09,28,24,840000,840000,False,952,35,2455a34f7da34090a1e65c42e87fa95e,2026-04-09_12-01-55,1775750515,8.486152648925781,299.97185921669006,1472342,atl1-1-03-010-30-0.pace.gatech.edu,172.27.150.79,299.97185921669006,0,35,a6a2b_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.7271999716758728, 0.0, -2.0, 0.0, 0.0, 0.0, 1.7355999946594238, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.4059999883174896, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1491999626159668, 0.0, 0.0, 0.0, 0.8388000130653381, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.176800012588501, -2.0, 0.0, 0.0, 0.628000020980835, 0.7300000190734863, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8871999979019165]","[1000, 1000, 1000, 1000, 1000, 888, 1000, 1000, 1000, 1000, 1000, 505, 1000, 1000, 1000, 637, 1000, 287, 1000, 1000, 1000, 132, 1000, 1000, 799, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 527, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 121, 1000, 1000, 797, 568, 1000, 1000, 1000, 1000, 1000, 1000, 426, 1000, 1000, 1000, 581, 1000, 1000, 1000, 1000, 200, 1000, 1000, 1000, 1000, 1000, 1000, 412, 515, 1000, 1000, 686, 635, 1000, 1000, 1000, 1000, 533, 1000, 1000, 1000, 1000, 415, 1000, 1000, 288, 1000, 1000, 1000, 1000, 1000, 57]",0.10944063325106118,1.8153824044664768,0.057390649260861994,4.863905396490219,0.0,7566.031,3172.073,940.461,25519.387,3.393,840000,840000,840000,0.0,0.0001953125,0.0001,0.01809658059342341,0.011131541126153686,0.006963929006649943,-0.45434275,0.0056879738430407915,3.0318472385406494,0.0
1.8871999979019165,-2.0,-0.11063199933618308,897.37,26,24,864000,864000,False,978,36,2455a34f7da34090a1e65c42e87fa95e,2026-04-09_12-02-03,1775750523,8.691974401473999,308.66383361816406,1472342,atl1-1-03-010-30-0.pace.gatech.edu,172.27.150.79,308.66383361816406,0,36,a6a2b_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.4059999883174896, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1491999626159668, 0.0, 0.0, 0.0, 0.8388000130653381, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.176800012588501, -2.0, 0.0, 0.0, 0.628000020980835, 0.7300000190734863, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8871999979019165, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6060000061988831, 1.235200047492981, -2.0, 0.0, 0.0, 0.23399999737739563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04560000076889992]","[1000, 1000, 1000, 1000, 1000, 1000, 527, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 121, 1000, 1000, 797, 568, 1000, 1000, 1000, 1000, 1000, 1000, 426, 1000, 1000, 1000, 581, 1000, 1000, 1000, 1000, 200, 1000, 1000, 1000, 1000, 1000, 1000, 412, 515, 1000, 1000, 686, 635, 1000, 1000, 1000, 1000, 533, 1000, 1000, 1000, 1000, 415, 1000, 1000, 288, 1000, 1000, 1000, 1000, 1000, 57, 1000, 1000, 841, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 697, 383, 195, 1000, 1000, 883, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 977]",0.10947116248225999,1.8148988776032675,0.05741234503696063,4.863819034683557,0.0,7577.099,3167.439,939.922,25534.028,3.387,864000,864000,864000,0.0,0.0001953125,0.0001,-0.001732794821939685,-0.00565401820296591,0.003919834597829983,-0.62787604,0.00711233431304043,2.989945715123957,0.0
1.8871999979019165,-2.0,-0.15663599904626607,881.48,28,24,888000,888000,False,1006,37,2455a34f7da34090a1e65c42e87fa95e,2026-04-09_12-02-12,1775750532,8.74836540222168,317.41219902038574,1472342,atl1-1-03-010-30-0.pace.gatech.edu,172.27.150.79,317.41219902038574,0,37,a6a2b_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.1491999626159668, 0.0, 0.0, 0.0, 0.8388000130653381, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.176800012588501, -2.0, 0.0, 0.0, 0.628000020980835, 0.7300000190734863, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8871999979019165, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6060000061988831, 1.235200047492981, -2.0, 0.0, 0.0, 0.23399999737739563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04560000076889992, 0.0, 0.0, 0.0, 0.0, 0.774399995803833, -2.0, 0.0, 0.3463999927043915, -2.0, -2.0, -2.0, -2.0, 0.6848000288009644, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 426, 1000, 1000, 1000, 581, 1000, 1000, 1000, 1000, 200, 1000, 1000, 1000, 1000, 1000, 1000, 412, 515, 1000, 1000, 686, 635, 1000, 1000, 1000, 1000, 533, 1000, 1000, 1000, 1000, 415, 1000, 1000, 288, 1000, 1000, 1000, 1000, 1000, 57, 1000, 1000, 841, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 697, 383, 195, 1000, 1000, 883, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 977, 1000, 1000, 1000, 1000, 613, 463, 1000, 827, 279, 885, 492, 981, 658, 1000, 226, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.10951617051617746,1.8144074963130674,0.05737701478297288,4.862896817105208,0.0,7581.037,3165.794,940.142,25528.058,3.371,888000,888000,888000,0.0,0.0001953125,0.0001,0.005060376430099661,-0.004707371816039085,0.009766424802364781,-0.625982,0.006764497396282174,2.9840825471011074,0.0
1.8871999979019165,-2.0,-0.2873639997467399,856.42,30,24,912000,912000,False,1036,38,2455a34f7da34090a1e65c42e87fa95e,2026-04-09_12-02-21,1775750541,8.83625602722168,326.2484550476074,1472342,atl1-1-03-010-30-0.pace.gatech.edu,172.27.150.79,326.2484550476074,0,38,a6a2b_00000,"[0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8871999979019165, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6060000061988831, 1.235200047492981, -2.0, 0.0, 0.0, 0.23399999737739563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04560000076889992, 0.0, 0.0, 0.0, 0.0, 0.774399995803833, -2.0, 0.0, 0.3463999927043915, -2.0, -2.0, -2.0, -2.0, 0.6848000288009644, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.0784000158309937, 0.6855999827384949, 1.2755999565124512, 0.41040000319480896, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, -2.0]","[1000, 533, 1000, 1000, 1000, 1000, 415, 1000, 1000, 288, 1000, 1000, 1000, 1000, 1000, 57, 1000, 1000, 841, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 697, 383, 195, 1000, 1000, 883, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 977, 1000, 1000, 1000, 1000, 613, 463, 1000, 827, 279, 885, 492, 981, 658, 1000, 226, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 106, 1000, 1000, 193, 787, 1000, 1000, 1000, 451, 1000, 461, 657, 362, 795, 1000, 1000, 890, 1000, 1000, 1000, 1000, 1000, 1000, 900, 1000, 1000, 127, 220]",0.10951336312833,1.814449329587268,0.05739655311857781,4.863971435228258,0.0,7591.746,3161.328,940.286,25524.147,3.373,912000,912000,912000,0.0,0.0001953125,0.0001,-0.017913001504811375,-0.028376325964927673,0.010462060565425252,-0.35234356,0.0064877838065678425,2.9555800394578413,0.0
1.2755999565124512,-2.0,-0.23099199950695037,869.71,24,24,936000,936000,False,1060,39,2455a34f7da34090a1e65c42e87fa95e,2026-04-09_12-02-30,1775750550,8.731958627700806,334.9804136753082,1472342,atl1-1-03-010-30-0.pace.gatech.edu,172.27.150.79,334.9804136753082,0,39,a6a2b_00000,"[0.0, 0.0, 0.0, 0.6060000061988831, 1.235200047492981, -2.0, 0.0, 0.0, 0.23399999737739563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04560000076889992, 0.0, 0.0, 0.0, 0.0, 0.774399995803833, -2.0, 0.0, 0.3463999927043915, -2.0, -2.0, -2.0, -2.0, 0.6848000288009644, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.0784000158309937, 0.6855999827384949, 1.2755999565124512, 0.41040000319480896, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.22120000422000885, 0.0, 0.0, 0.0, 1.184000015258789, 0.0, 0.0, 0.0, 0.024399999529123306, 0.0, 0.0, 0.0, -2.0, 0.09480000287294388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 697, 383, 195, 1000, 1000, 883, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 977, 1000, 1000, 1000, 1000, 613, 463, 1000, 827, 279, 885, 492, 981, 658, 1000, 226, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 106, 1000, 1000, 193, 787, 1000, 1000, 1000, 451, 1000, 461, 657, 362, 795, 1000, 1000, 890, 1000, 1000, 1000, 1000, 1000, 1000, 900, 1000, 1000, 127, 220, 1000, 1000, 1000, 890, 1000, 1000, 1000, 408, 1000, 1000, 1000, 988, 1000, 1000, 1000, 224, 953, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.10955928496623547,1.8154168070925567,0.05745937715111792,4.865353009557618,0.0,7606.198,3155.321,939.783,25537.814,3.376,936000,936000,936000,0.0,0.0001953125,0.0001,-0.006730799182233485,-0.008081610716710036,0.0013495255645301024,-0.46976155,0.006585114931857044,2.980245915326205,0.0
1.6031999588012695,-2.0,-0.15569600019603969,857.63,29,24,960000,960000,False,1089,40,2455a34f7da34090a1e65c42e87fa95e,2026-04-09_12-02-38,1775750558,8.542386054992676,343.5227997303009,1472342,atl1-1-03-010-30-0.pace.gatech.edu,172.27.150.79,343.5227997303009,0,40,a6a2b_00000,"[-2.0, 0.6848000288009644, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.0784000158309937, 0.6855999827384949, 1.2755999565124512, 0.41040000319480896, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.22120000422000885, 0.0, 0.0, 0.0, 1.184000015258789, 0.0, 0.0, 0.0, 0.024399999529123306, 0.0, 0.0, 0.0, -2.0, 0.09480000287294388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6031999588012695, 0.0, -2.0, 0.0, 0.5655999779701233, 0.0, 0.7075999975204468, -2.0, 0.0, 0.0, 0.0, 0.0, 1.3968000411987305, 0.0, 0.3783999979496002, 0.0, 0.9151999950408936, 0.0, 0.0, 0.0, 0.7328000068664551, -2.0, 0.0, 0.21119999885559082, 0.0, 0.0, 0.2603999972343445, 0.0]","[981, 658, 1000, 226, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 106, 1000, 1000, 193, 787, 1000, 1000, 1000, 451, 1000, 461, 657, 362, 795, 1000, 1000, 890, 1000, 1000, 1000, 1000, 1000, 1000, 900, 1000, 1000, 127, 220, 1000, 1000, 1000, 890, 1000, 1000, 1000, 408, 1000, 1000, 1000, 988, 1000, 1000, 1000, 224, 953, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 199, 1000, 203, 1000, 717, 1000, 646, 249, 1000, 1000, 1000, 1000, 302, 1000, 811, 1000, 543, 1000, 1000, 1000, 634, 417, 1000, 895, 1000, 1000, 870, 1000]",0.1095897056108655,1.816458016099118,0.05747508385474611,4.866065683795073,0.0,7599.387,3158.149,940.554,25516.872,3.373,960000,960000,960000,0.0,0.0001953125,0.0001,-8.557059548117898e-05,-0.007461496247825297,0.007374546919229694,-0.35345832,0.007058823184872215,2.9465290849859063,0.0
1.8272000551223755,-2.0,-0.04057600054889918,845.9,30,24,984000,984000,False,1119,41,2455a34f7da34090a1e65c42e87fa95e,2026-04-09_12-02-47,1775750567,8.408183813095093,351.930983543396,1472342,atl1-1-03-010-30-0.pace.gatech.edu,172.27.150.79,351.930983543396,0,41,a6a2b_00000,"[0.6855999827384949, 1.2755999565124512, 0.41040000319480896, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.22120000422000885, 0.0, 0.0, 0.0, 1.184000015258789, 0.0, 0.0, 0.0, 0.024399999529123306, 0.0, 0.0, 0.0, -2.0, 0.09480000287294388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6031999588012695, 0.0, -2.0, 0.0, 0.5655999779701233, 0.0, 0.7075999975204468, -2.0, 0.0, 0.0, 0.0, 0.0, 1.3968000411987305, 0.0, 0.3783999979496002, 0.0, 0.9151999950408936, 0.0, 0.0, 0.0, 0.7328000068664551, -2.0, 0.0, 0.21119999885559082, 0.0, 0.0, 0.2603999972343445, 0.0, 0.0, 0.6424000263214111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2467999458312988, 0.0, 0.0, 0.5943999886512756, 0.0, 0.35199999809265137, 0.871999979019165, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 0.6836000084877014, 0.0, 0.0, 1.8272000551223755, 0.0, 0.0, 0.0, 1.0568000078201294]","[657, 362, 795, 1000, 1000, 890, 1000, 1000, 1000, 1000, 1000, 1000, 900, 1000, 1000, 127, 220, 1000, 1000, 1000, 890, 1000, 1000, 1000, 408, 1000, 1000, 1000, 988, 1000, 1000, 1000, 224, 953, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 199, 1000, 203, 1000, 717, 1000, 646, 249, 1000, 1000, 1000, 1000, 302, 1000, 811, 1000, 543, 1000, 1000, 1000, 634, 417, 1000, 895, 1000, 1000, 870, 1000, 1000, 679, 1000, 1000, 1000, 1000, 1000, 1000, 377, 1000, 1000, 703, 1000, 824, 564, 1000, 612, 1000, 354, 1000, 360, 1000, 658, 1000, 1000, 87, 1000, 1000, 1000, 472]",0.10960818211668494,1.8164469124823477,0.05742944881313823,4.86509128624842,0.0,7585.135,3164.084,941.23,25498.539,3.395,984000,984000,984000,0.0,0.0001953125,0.0001,0.005953812633048405,-0.0012989202090962367,0.007251680212158879,-0.24235417,0.005385631653056903,2.9595073569904673,0.0
1.8272000551223755,-2.0,-0.13165600020438434,840.27,27,24,1008000,1008000,False,1146,42,2455a34f7da34090a1e65c42e87fa95e,2026-04-09_12-02-56,1775750576,8.859697818756104,360.7906813621521,1472342,atl1-1-03-010-30-0.pace.gatech.edu,172.27.150.79,360.7906813621521,0,42,a6a2b_00000,"[0.0, 0.024399999529123306, 0.0, 0.0, 0.0, -2.0, 0.09480000287294388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6031999588012695, 0.0, -2.0, 0.0, 0.5655999779701233, 0.0, 0.7075999975204468, -2.0, 0.0, 0.0, 0.0, 0.0, 1.3968000411987305, 0.0, 0.3783999979496002, 0.0, 0.9151999950408936, 0.0, 0.0, 0.0, 0.7328000068664551, -2.0, 0.0, 0.21119999885559082, 0.0, 0.0, 0.2603999972343445, 0.0, 0.0, 0.6424000263214111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2467999458312988, 0.0, 0.0, 0.5943999886512756, 0.0, 0.35199999809265137, 0.871999979019165, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 0.6836000084877014, 0.0, 0.0, 1.8272000551223755, 0.0, 0.0, 0.0, 1.0568000078201294, 0.0, 0.0, -2.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.17919999361038208, 0.0, 0.7379999756813049, -2.0, 1.7516000270843506, -2.0, 0.0]","[1000, 988, 1000, 1000, 1000, 224, 953, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 199, 1000, 203, 1000, 717, 1000, 646, 249, 1000, 1000, 1000, 1000, 302, 1000, 811, 1000, 543, 1000, 1000, 1000, 634, 417, 1000, 895, 1000, 1000, 870, 1000, 1000, 679, 1000, 1000, 1000, 1000, 1000, 1000, 377, 1000, 1000, 703, 1000, 824, 564, 1000, 612, 1000, 354, 1000, 360, 1000, 658, 1000, 1000, 87, 1000, 1000, 1000, 472, 1000, 1000, 740, 1000, 385, 584, 1000, 575, 1000, 1000, 1000, 1000, 1000, 1000, 540, 1000, 1000, 1000, 944, 1000, 911, 1000, 631, 253, 124, 999, 1000]",0.10960794082014601,1.8155511115730512,0.057412871080885004,4.86497349929564,0.0,7593.544,3160.58,941.17,25500.169,3.402,1008000,1008000,1008000,0.0,0.0001953125,0.0001,-0.00541490147059614,-0.017338903790170498,0.011922190524108539,-0.33284268,0.009249682114882902,2.9268406087701972,0.0
1.8272000551223755,-2.0,-0.13986400097608567,842.59,28,24,1032000,1032000,False,1174,43,2455a34f7da34090a1e65c42e87fa95e,2026-04-09_12-03-04,1775750584,8.667525291442871,369.45820665359497,1472342,atl1-1-03-010-30-0.pace.gatech.edu,172.27.150.79,369.45820665359497,0,43,a6a2b_00000,"[0.0, 0.3783999979496002, 0.0, 0.9151999950408936, 0.0, 0.0, 0.0, 0.7328000068664551, -2.0, 0.0, 0.21119999885559082, 0.0, 0.0, 0.2603999972343445, 0.0, 0.0, 0.6424000263214111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2467999458312988, 0.0, 0.0, 0.5943999886512756, 0.0, 0.35199999809265137, 0.871999979019165, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 0.6836000084877014, 0.0, 0.0, 1.8272000551223755, 0.0, 0.0, 0.0, 1.0568000078201294, 0.0, 0.0, -2.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.17919999361038208, 0.0, 0.7379999756813049, -2.0, 1.7516000270843506, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0568000078201294, 0.0, 0.0, 1.8051999807357788, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 1.264799952507019, 1.003999948501587, 0.0, 0.0, 0.0, -2.0, 0.0, 0.4408000111579895, 0.0, 0.0]","[1000, 811, 1000, 543, 1000, 1000, 1000, 634, 417, 1000, 895, 1000, 1000, 870, 1000, 1000, 679, 1000, 1000, 1000, 1000, 1000, 1000, 377, 1000, 1000, 703, 1000, 824, 564, 1000, 612, 1000, 354, 1000, 360, 1000, 658, 1000, 1000, 87, 1000, 1000, 1000, 472, 1000, 1000, 740, 1000, 385, 584, 1000, 575, 1000, 1000, 1000, 1000, 1000, 1000, 540, 1000, 1000, 1000, 944, 1000, 911, 1000, 631, 253, 124, 999, 1000, 514, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 472, 1000, 1000, 98, 1000, 1000, 699, 732, 1000, 1000, 368, 498, 1000, 1000, 1000, 552, 1000, 780, 1000, 1000]",0.10960903926210826,1.8150647380881577,0.05739402994445622,4.865417301108199,0.0,7584.735,3164.25,940.339,25522.699,3.406,1032000,1032000,1032000,0.0,0.0001953125,0.0001,-0.00046031828969717026,-0.009441570548171347,0.008979857227214698,-0.26944992,0.007142131894149564,2.952012777328491,0.0
1.8272000551223755,-2.0,-0.19576399981975556,845.19,25,24,1056000,1056000,False,1199,44,2455a34f7da34090a1e65c42e87fa95e,2026-04-09_12-03-13,1775750593,8.815557479858398,378.27376413345337,1472342,atl1-1-03-010-30-0.pace.gatech.edu,172.27.150.79,378.27376413345337,0,44,a6a2b_00000,"[0.0, 0.5943999886512756, 0.0, 0.35199999809265137, 0.871999979019165, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 0.6836000084877014, 0.0, 0.0, 1.8272000551223755, 0.0, 0.0, 0.0, 1.0568000078201294, 0.0, 0.0, -2.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.17919999361038208, 0.0, 0.7379999756813049, -2.0, 1.7516000270843506, -2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0568000078201294, 0.0, 0.0, 1.8051999807357788, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 1.264799952507019, 1.003999948501587, 0.0, 0.0, 0.0, -2.0, 0.0, 0.4408000111579895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 1.4456000328063965, 0.0, 0.0, 0.0, -2.0, 1.3516000509262085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0]","[1000, 703, 1000, 824, 564, 1000, 612, 1000, 354, 1000, 360, 1000, 658, 1000, 1000, 87, 1000, 1000, 1000, 472, 1000, 1000, 740, 1000, 385, 584, 1000, 575, 1000, 1000, 1000, 1000, 1000, 1000, 540, 1000, 1000, 1000, 944, 1000, 911, 1000, 631, 253, 124, 999, 1000, 514, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 472, 1000, 1000, 98, 1000, 1000, 699, 732, 1000, 1000, 368, 498, 1000, 1000, 1000, 552, 1000, 780, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 436, 277, 1000, 1000, 1000, 924, 324, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 525]",0.10964598336737114,1.815546086894818,0.05741384380807904,4.866452449912953,0.0,7623.145,3148.307,941.076,25502.723,3.422,1056000,1056000,1056000,0.0,0.0001953125,0.0001,-0.01915941150351004,-0.023377062922174282,0.004216197389971719,-0.6586578,0.007432482797991146,2.9870775829661977,0.0
